path,sample,cohort
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/VGAK8X/VGAK8X_350.raw.fq1.gz,VGAK8X,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGAK8X_E100016707_L01/filtered_nohost1.fq.gz,VGAK8X,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGCPDM_E100016770_L01/filtered_nohost1.fq.gz,VGCPDM,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VGCPDM/VGCPDM_350.raw.fq1.gz,VGCPDM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGCQOM_E100009678_L01/filtered_nohost1.fq.gz,VGCQOM,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VGCQOM/VGCQOM_350.raw.fq1.gz,VGCQOM,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGCWOT_E100009772A_L01/filtered_nohost1.fq.gz,VGCWOT,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/VGCWOT/VGCWOT_350.raw.fq1.gz,VGCWOT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VGDE96/VGDE96_350.raw.fq1.gz,VGDE96,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F045/00.RawData/VGDIMA/VGDIMA_350.raw.fq1.gz,VGDIMA,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGDIMA_E100016768_L01/filtered_nohost1.fq.gz,VGDIMA,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VGE8X6/VGE8X6_350.raw.fq1.gz,VGE8X6,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/VGEXJI/VGEXJI_350.raw.fq1.gz,VGEXJI,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGEXJI_E100012874_L01/filtered_nohost1.fq.gz,VGEXJI,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGEZ5X_E100009772A_L01/filtered_nohost1.fq.gz,VGEZ5X,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F052/00.RawData/VGEZ5X/VGEZ5X_350.raw.fq1.gz,VGEZ5X,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VGF14Y/VGF14Y_350.raw.fq1.gz,VGF14Y,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGHF2J_E100013421_L01/filtered_nohost1.fq.gz,VGHF2J,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F013/00.RawData/VGHF2J/VGHF2J_350.raw.fq1.gz,VGHF2J,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGHLVX_E100009678_L01/filtered_nohost1.fq.gz,VGHLVX,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F005/00.RawData/VGHLVX/VGHLVX_350.raw.fq1.gz,VGHLVX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F048/00.RawData/VGI7PX/VGI7PX_350.raw.fq1.gz,VGI7PX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGI7Q5_E100013124_L01/filtered_nohost1.fq.gz,VGI7Q5,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VGI7Q5/VGI7Q5_350.raw.fq1.gz,VGI7Q5,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VGIZ15/VGIZ15_350.raw.fq1.gz,VGIZ15,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGJDR2_E100013106_L01/filtered_nohost1.fq.gz,VGJDR2,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VGJDR2/VGJDR2_350.raw.fq1.gz,VGJDR2,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VGLH2C/VGLH2C_350.raw.fq1.gz,VGLH2C,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab20_VGLNBQ_E100013104_L01/filtered_nohost1.fq.gz,VGLNBQ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F032/00.RawData/VGLNBQ/VGLNBQ_350.raw.fq1.gz,VGLNBQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F042/00.RawData/VGLOGO/VGLOGO_350.raw.fq1.gz,VGLOGO,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F027/00.RawData/VGM6AB/VGM6AB_350.raw.fq1.gz,VGM6AB,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGM6AB_E100010235_L01/filtered_nohost1.fq.gz,VGM6AB,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VGMLUK/VGMLUK_350.raw.fq1.gz,VGMLUK,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGMLUK_E100016707_L01/filtered_nohost1.fq.gz,VGMLUK,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/VGNNE2/VGNNE2_350.raw.fq1.gz,VGNNE2,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGNNE2_E100009887_L01/filtered_nohost1.fq.gz,VGNNE2,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VGO29I/VGO29I_350.raw.fq1.gz,VGO29I,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGP5J1_E100013465_L01/filtered_nohost1.fq.gz,VGP5J1,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/VGP5J1/VGP5J1_350.raw.fq1.gz,VGP5J1,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F029/00.RawData/VGP5R6/VGP5R6_350.raw.fq1.gz,VGP5R6,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGP5R6_E100013100_L01/filtered_nohost1.fq.gz,VGP5R6,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VGQ5XJ/VGQ5XJ_350.raw.fq1.gz,VGQ5XJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VGQMGR/VGQMGR_350.raw.fq1.gz,VGQMGR,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGQMGR_E100013465_L01/filtered_nohost1.fq.gz,VGQMGR,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VGRMAC/VGRMAC_350.raw.fq1.gz,VGRMAC,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGRMAC_E100009678_L01/filtered_nohost1.fq.gz,VGRMAC,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VGSM5P/V300082560_L01_53_1.fq.gz,VGSM5P,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/VGSM5P/VGSM5P_350.raw.fq1.gz,VGSM5P,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F022/00.RawData/VGSW7Y/VGSW7Y_350.raw.fq1.gz,VGSW7Y,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F043/00.RawData/VGT4IL/VGT4IL_350.raw.fq1.gz,VGT4IL,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VGT4IL/V300082485_L01_63_1.fq.gz,VGT4IL,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VGT4IL/V300082485_L02_63_1.fq.gz,VGT4IL,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VGTB48/VGTB48_350.raw.fq1.gz,VGTB48,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGTB48_E100016768_L01/filtered_nohost1.fq.gz,VGTB48,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VGU4S7/VGU4S7_350.raw.fq1.gz,VGU4S7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGU4S7_E100016707_L01/filtered_nohost1.fq.gz,VGU4S7,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F003/00.RawData/VGUTDJ/VGUTDJ_350.raw.fq1.gz,VGUTDJ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGVFGP_E100013118_L01/filtered_nohost1.fq.gz,VGVFGP,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F005/00.RawData/VGVFGP/VGVFGP_350.raw.fq1.gz,VGVFGP,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGW4DS_E100012874_L01/filtered_nohost1.fq.gz,VGW4DS,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F049/00.RawData/VGW4DS/VGW4DS_350.raw.fq1.gz,VGW4DS,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F032/00.RawData/VGW7JQ/VGW7JQ_350.raw.fq1.gz,VGW7JQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGW7JQ_E100009727_L01/filtered_nohost1.fq.gz,VGW7JQ,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGWO5R_E100013128_L01/filtered_nohost1.fq.gz,VGWO5R,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F033/00.RawData/VGWO5R/VGWO5R_350.raw.fq1.gz,VGWO5R,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F008/00.RawData/VGWZRG/VGWZRG_350.raw.fq1.gz,VGWZRG,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab20_VGWZRG_E100009727_L01/filtered_nohost1.fq.gz,VGWZRG,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGXCLN_E100010924_L01/filtered_nohost1.fq.gz,VGXCLN,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F030/00.RawData/VGXCLN/VGXCLN_350.raw.fq1.gz,VGXCLN,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VGXMGU/VGXMGU_350.raw.fq1.gz,VGXMGU,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGXMGU_E100013189_L01/filtered_nohost1.fq.gz,VGXMGU,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGYSAU_E100013458_L01/filtered_nohost1.fq.gz,VGYSAU,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VGYSAU/VGYSAU_350.raw.fq1.gz,VGYSAU,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F014/00.RawData/VGYWXY/VGYWXY_350.raw.fq1.gz,VGYWXY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGYWXY_E100013421_L01/filtered_nohost1.fq.gz,VGYWXY,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGZ2B8_E100013465_L01/filtered_nohost1.fq.gz,VGZ2B8,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VGZ2B8/VGZ2B8_350.raw.fq1.gz,VGZ2B8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGZ2XW_E100015864_L01/filtered_nohost1.fq.gz,VGZ2XW,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F017/00.RawData/VGZ2XW/VGZ2XW_350.raw.fq1.gz,VGZ2XW,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGZJVW_E100013465_L01/filtered_nohost1.fq.gz,VGZJVW,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F006/00.RawData/VGZJVW/VGZJVW_350.raw.fq1.gz,VGZJVW,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VGZKT8/VGZKT8_350.raw.fq1.gz,VGZKT8,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGZKT8_E100013458_L01/filtered_nohost1.fq.gz,VGZKT8,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VGZMGK/VGZMGK_350.raw.fq1.gz,VGZMGK,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VGZMGK_E100015864_L01/filtered_nohost1.fq.gz,VGZMGK,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VGZXTT/VGZXTT_350.raw.fq1.gz,VGZXTT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH0PS3_E100013128_L01/filtered_nohost1.fq.gz,VH0PS3,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F020/00.RawData/VH0PS3/VH0PS3_350.raw.fq1.gz,VH0PS3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH0QJE_E100009727_L01/filtered_nohost1.fq.gz,VH0QJE,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total2/result_X204SC20042033-Z01-F021/00.RawData/VH0QJE/VH0QJE_350.raw.fq1.gz,VH0QJE,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F054/00.RawData/VH0XZX/VH0XZX_350.raw.fq1.gz,VH0XZX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F043/00.RawData/VH158F/VH158F_350.raw.fq1.gz,VH158F,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH158F_E100009727_L01/filtered_nohost1.fq.gz,VH158F,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VH1B4S/VH1B4S_350.raw.fq1.gz,VH1B4S,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F023/00.RawData/VH1PC1/VH1PC1_350.raw.fq1.gz,VH1PC1,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VH1QJ7/V300082485_L02_123_1.fq.gz,VH1QJ7,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VH1QJ7/V300082485_L01_123_1.fq.gz,VH1QJ7,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F053/00.RawData/VH1QJ7/VH1QJ7_350.raw.fq1.gz,VH1QJ7,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH24V1_E100016707_L01/filtered_nohost1.fq.gz,VH24V1,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F041/00.RawData/VH24V1/VH24V1_350.raw.fq1.gz,VH24V1,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F002/00.RawData/VH29VQ/VH29VQ_350.raw.fq1.gz,VH29VQ,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH3A20_E100013458_L01/filtered_nohost1.fq.gz,VH3A20,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F039/00.RawData/VH3A20/VH3A20_350.raw.fq1.gz,VH3A20,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F031/00.RawData/VH4BVY/VH4BVY_350.raw.fq1.gz,VH4BVY,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH4BVY_E100013106_L01/filtered_nohost1.fq.gz,VH4BVY,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH66Q6_E100013124_L01/filtered_nohost1.fq.gz,VH66Q6,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total4/result_X204SC20042033-Z01-F048/00.RawData/VH66Q6/VH66Q6_350.raw.fq1.gz,VH66Q6,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total3/result_X204SC20042033-Z01-F028/00.RawData/VH7C06/VH7C06_350.raw.fq1.gz,VH7C06,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH7C06_E100016768_L01/filtered_nohost1.fq.gz,VH7C06,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F009/00.RawData/VH7JT3/VH7JT3_350.raw.fq1.gz,VH7JT3,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VH7JT3/V300082575_L01_4_1.fq.gz,VH7JT3,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI2_raw/MMHP_Tartu/VH7JT3/V300082575_L02_4_1.fq.gz,VH7JT3,BGI2
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F013/00.RawData/VH84K1/VH84K1_350.raw.fq1.gz,VH84K1,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab20_VH91CT_E100013135_L01/filtered_nohost1.fq.gz,VH91CT,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F032/00.RawData/VH91CT/VH91CT_350.raw.fq1.gz,VH91CT,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F051/00.RawData/VH96KX/VH96KX_350.raw.fq1.gz,VH96KX,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F036/00.RawData/VH96UL/VH96UL_350.raw.fq1.gz,VH96UL,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH96UL_E100013135_L01/filtered_nohost1.fq.gz,VH96UL,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH9C80_E100016707_L01/filtered_nohost1.fq.gz,VH9C80,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb2/result_X204SC20042033-Z01_total5/result_X204SC20042033-Z01-F032/00.RawData/VH9C80/VH9C80_350.raw.fq1.gz,VH9C80,Illumina
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/BGI_cleaned/lab65_VH9W5P_E100009727_L01/filtered_nohost1.fq.gz,VH9W5P,BGI1
/gpfs/space/GI/GV/EGCUT_data/omics_data/microbiomics/metagenomics/1_raw_data/raw_data/usb1/result_X204SC20042033-Z01_total1/X204SC20042033-Z01-F002/00.RawData/VH9W5P/VH9W5P_350.raw.fq1.gz,VH9W5P,Illumina
